,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping
2184,214,9,0,0.558251533,1.065688103,134.2984249,824.7771255,522.4824002,0.657474811,0.38781125,0.282651469,0.384508598,0.241261539,0.816650641,0.24514627,0.156756757,19,5,14,11.26315789,5.8,13.21428571,1.074342215,0.013947126
2189,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2194,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2199,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2204,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2209,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2214,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2219,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2224,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2229,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2234,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2239,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2244,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2249,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2254,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2259,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2264,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2269,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2274,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2279,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2284,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2289,196,62,0,0.371032542,0.969159511,161.8144238,322.3949829,268.908033,0.163718376,0.454771963,0.299694853,0.082864913,0.060648161,0.539104824,0.064132134,1.0,56,27,27,3.5,3.62962963,3.62962963,1.057445685,1.01e-14
2294,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2299,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2304,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2309,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2314,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2319,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2324,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2329,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2334,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2339,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2344,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2349,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2354,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2359,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2364,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2369,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2374,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2379,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2384,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2389,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2394,306,3,0,0.397416323,0.968028617,239.9218523,30507.27359,24076.84733,5.783680306,0.441096182,0.316648024,-0.001101808,-0.001684192,0.550720082,0.000909202,0.36,118,46,72,2.593220339,1.760869565,3.125,1.118033989,0.717706821
2399,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2404,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2409,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2414,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2419,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2424,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2429,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2434,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2439,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2444,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2449,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2454,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2459,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2464,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2469,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2474,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2479,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2484,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2489,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2494,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2499,132,5,1,0.572281365,0.512130976,506.0015436,21717.86364,170376.3182,5.802680968,0.886941585,0.084976917,0.02028836,0.014652579,0.350102991,0.028724774,0.588235294,78,22,28,1.692307692,1.363636364,1.821428571,2.129123586,0.514607112
2504,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2509,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2514,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2519,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2524,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2529,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2534,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2539,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2544,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2549,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2554,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2559,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2564,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2569,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2574,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2579,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2584,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2589,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2594,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2599,200,13,1,0.446233192,0.813766162,599.0395994,199523.0686,2451737.828,8.87171488,0.924744084,0.376049143,-0.005117328,-0.01001035,0.234125312,0.019419181,0.178571429,146,10,42,1.369863014,1.0,1.333333333,8.39783136,0.0
2604,303,13,1,0.276470332,1.053270493,169.1672374,332810.5677,755713.3464,9.268698296,0.694255162,0.475946958,0.05013535,0.01721211,0.336036842,0.037419047,0.079268293,195,12,75,1.553846154,1.083333333,2.186666667,8.349341245,0.160171684
2609,303,13,1,0.276470332,1.053270493,169.1672374,332810.5677,755713.3464,9.268698296,0.694255162,0.475946958,0.05013535,0.01721211,0.336036842,0.037419047,0.079268293,195,12,75,1.553846154,1.083333333,2.186666667,8.349341245,0.160171684
2614,303,13,1,0.276470332,1.053270493,169.1672374,332810.5677,755713.3464,9.268698296,0.694255162,0.475946958,0.05013535,0.01721211,0.336036842,0.037419047,0.079268293,195,12,75,1.553846154,1.083333333,2.186666667,8.349341245,0.160171684
